"2021-02-16 at 15:43"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-02-16	15:44:20	5.49270e2	5.13542e1	7.38887e1	8.0314598e-2	1.2114198e1	7.4483876e-1	
2021-02-16	15:44:20	5.48954e2	5.13509e1	7.38889e1	8.0283432e-2	1.2106645e1	7.2982878e-1	
2021-02-16	15:44:21	5.48649e2	5.13509e1	7.38962e1	8.0252666e-2	1.2108323e1	7.1777667e-1	
2021-02-16	15:44:21	5.49219e2	5.13542e1	7.39012e1	8.0309476e-2	1.2109162e1	7.3167791e-1	
2021-02-16	15:44:22	5.49850e2	5.13542e1	7.38864e1	8.0372867e-2	1.2111680e1	7.4124526e-1	
2021-02-16	15:44:22	5.48502e2	5.13575e1	7.39042e1	8.0236759e-2	1.2112519e1	7.1577138e-1	
2021-02-16	15:44:23	5.48821e2	5.13542e1	7.39055e1	8.0269422e-2	1.2110841e1	7.2445540e-1	
2021-02-16	15:44:23	5.50057e2	5.13542e1	7.38912e1	8.0393657e-2	1.2115876e1	7.4384136e-1	
2021-02-16	15:44:24	5.50649e2	5.13575e1	7.38850e1	8.0452613e-2	1.2119233e1	7.3073654e-1	
2021-02-16	15:44:24	5.50944e2	5.13542e1	7.38984e1	8.0482816e-2	1.2104966e1	7.2399163e-1	
2021-02-16	15:44:25	5.50444e2	5.13575e1	7.38919e1	8.0432033e-2	1.2122590e1	7.3012294e-1	
2021-02-16	15:44:25	5.50743e2	5.13575e1	7.38997e1	8.0462055e-2	1.2104127e1	7.2753171e-1	
2021-02-16	15:44:26	5.51646e2	5.13575e1	7.38917e1	8.0552625e-2	1.2110002e1	7.4017219e-1	
2021-02-16	15:44:26	5.51237e2	5.13608e1	7.38889e1	8.0511035e-2	1.2111680e1	7.3341274e-1	
2021-02-16	15:44:27	5.51110e2	5.13575e1	7.38932e1	8.0498895e-2	1.2109162e1	7.2624502e-1	
2021-02-16	15:44:27	5.51283e2	5.13509e1	7.38949e1	8.0517349e-2	1.2134339e1	7.2749700e-1	
2021-02-16	15:44:28	5.50687e2	5.13509e1	7.38927e1	8.0457544e-2	1.2114198e1	7.2688775e-1	
2021-02-16	15:44:28	5.50423e2	5.13542e1	7.39020e1	8.0430498e-2	1.2122590e1	7.2674531e-1	
2021-02-16	15:44:29	5.52197e2	5.13608e1	7.38887e1	8.0607347e-2	1.2108323e1	7.4026341e-1	
2021-02-16	15:44:29	5.51984e2	5.13542e1	7.38897e1	8.0587139e-2	1.2117555e1	7.3271675e-1	
2021-02-16	15:44:30	5.51959e2	5.13509e1	7.38952e1	8.0585145e-2	1.2105805e1	7.2460293e-1	
2021-02-16	15:44:30	5.53735e2	5.13608e1	7.38957e1	8.0761375e-2	1.2105805e1	7.3610353e-1	
2021-02-16	15:44:31	5.53975e2	5.13608e1	7.38847e1	8.0785398e-2	1.2120912e1	7.3974995e-1	
2021-02-16	15:44:31	5.54311e2	5.13575e1	7.39012e1	8.0819635e-2	1.2111680e1	7.1661243e-1	
2021-02-16	15:44:32	5.56155e2	5.13542e1	7.39062e1	8.1004610e-2	1.2117555e1	7.2852582e-1	
2021-02-16	15:44:32	5.56643e2	5.13542e1	7.38872e1	8.1053342e-2	1.2127625e1	7.4308404e-1	
2021-02-16	15:44:33	5.55262e2	5.13575e1	7.38905e1	8.0914735e-2	1.2116715e1	7.2497634e-1	
2021-02-16	15:44:33	5.54579e2	5.13575e1	7.39029e1	8.0846490e-2	1.2110841e1	7.2222685e-1	
2021-02-16	15:44:34	5.55031e2	5.13542e1	7.38917e1	8.0892238e-2	1.2104127e1	7.2894549e-1	
2021-02-16	15:44:34	5.55338e2	5.13542e1	7.39020e1	8.0922966e-2	1.2101609e1	7.2074699e-1	
2021-02-16	15:44:35	5.55215e2	5.13575e1	7.38977e1	8.0910120e-2	1.2120072e1	7.3444490e-1	
2021-02-16	15:44:35	5.54806e2	5.13575e1	7.38902e1	8.0869207e-2	1.2121751e1	7.3599691e-1	
2021-02-16	15:44:36	5.54561e2	5.13575e1	7.38929e1	8.0844612e-2	1.2124269e1	7.3040761e-1	
2021-02-16	15:44:36	5.54472e2	5.13575e1	7.38982e1	8.0835733e-2	1.2109162e1	7.2804265e-1	
2021-02-16	15:44:37	5.54752e2	5.13575e1	7.38919e1	8.0863780e-2	1.2104966e1	7.3023881e-1	
2021-02-16	15:44:37	5.55021e2	5.13608e1	7.38994e1	8.0890159e-2	1.2115876e1	7.3226428e-1	
2021-02-16	15:44:38	5.55041e2	5.13575e1	7.38860e1	8.0892677e-2	1.2112519e1	7.4464445e-1	
2021-02-16	15:44:38	5.54538e2	5.13542e1	7.38895e1	8.0842952e-2	1.2134339e1	7.3119645e-1	
2021-02-16	15:44:39	5.52644e2	5.13542e1	7.38955e1	8.0653285e-2	1.2110002e1	7.2454338e-1	
2021-02-16	15:44:39	5.51324e2	5.13542e1	7.38967e1	8.0520858e-2	1.2106645e1	7.3678760e-1	
2021-02-16	15:44:40	5.51090e2	5.13542e1	7.38870e1	8.0497455e-2	1.2110002e1	7.3832707e-1	
2021-02-16	15:44:40	5.48186e2	5.13542e1	7.39007e1	8.0205612e-2	1.2115876e1	7.1738157e-1	
2021-02-16	15:44:41	5.47646e2	5.13575e1	7.39072e1	8.0150613e-2	1.2116715e1	7.2981591e-1	
2021-02-16	15:44:41	5.50063e2	5.13575e1	7.38884e1	8.0393724e-2	1.2115876e1	7.4446144e-1	
2021-02-16	15:44:42	5.51372e2	5.13542e1	7.38899e1	8.0525732e-2	1.2114198e1	7.2488155e-1	
2021-02-16	15:44:42	5.51843e2	5.13575e1	7.39020e1	8.0572423e-2	1.2106645e1	7.1978812e-1	
2021-02-16	15:44:43	5.52357e2	5.13608e1	7.39010e1	8.0623359e-2	1.2110841e1	7.2069320e-1	
2021-02-16	15:44:43	5.53252e2	5.13575e1	7.39047e1	8.0713577e-2	1.2098252e1	7.3471713e-1	
2021-02-16	15:44:44	5.54139e2	5.13509e1	7.38842e1	8.0803575e-2	1.2120912e1	7.4575047e-1	
2021-02-16	15:44:44	5.54728e2	5.13542e1	7.38917e1	8.0861968e-2	1.2110841e1	7.2673749e-1	
2021-02-16	15:44:45	5.55254e2	5.13542e1	7.39014e1	8.0914564e-2	1.2113358e1	7.1908526e-1	
2021-02-16	15:44:45	5.56213e2	5.13542e1	7.39002e1	8.1010332e-2	1.2104966e1	7.3833727e-1	
2021-02-16	15:44:46	5.57240e2	5.13575e1	7.38850e1	8.1112289e-2	1.2118394e1	7.4205117e-1	
2021-02-16	15:44:46	5.58954e2	5.13509e1	7.39050e1	8.1284370e-2	1.2112519e1	7.1773414e-1	
2021-02-16	15:44:47	5.60402e2	5.13542e1	7.39072e1	8.1427927e-2	1.2116715e1	7.2438850e-1	
2021-02-16	15:44:47	5.61990e2	5.13608e1	7.38897e1	8.1584749e-2	1.2113358e1	7.4261598e-1	
2021-02-16	15:44:48	5.62943e2	5.13575e1	7.38889e1	8.1679954e-2	1.2114198e1	7.3104467e-1	
2021-02-16	15:44:48	5.62750e2	5.13542e1	7.39017e1	8.1661338e-2	1.2119233e1	7.2486281e-1	
