"2021-03-10 at 8:38"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-03-10	8:40:07	4.10865e2	5.13476e1	7.40640e1	6.5393390e-2	1.2065522e1	7.2591867e-1	
2021-03-10	8:40:07	4.11224e2	5.13476e1	7.40707e1	6.5435047e-2	1.2055451e1	7.3994727e-1	
2021-03-10	8:40:08	4.12548e2	5.13509e1	7.40520e1	6.5587878e-2	1.2068040e1	7.4910731e-1	
2021-03-10	8:40:08	4.11063e2	5.13509e1	7.40735e1	6.5415806e-2	1.2063844e1	7.2150087e-1	
2021-03-10	8:40:09	4.09709e2	5.13476e1	7.40775e1	6.5259218e-2	1.2052094e1	7.2875204e-1	
2021-03-10	8:40:09	4.10894e2	5.13542e1	7.40609e1	6.5395779e-2	1.2063004e1	7.4938082e-1	
2021-03-10	8:40:10	4.11920e2	5.13542e1	7.40582e1	6.5514678e-2	1.2059648e1	7.3453564e-1	
2021-03-10	8:40:10	4.11951e2	5.13575e1	7.40684e1	6.5517797e-2	1.2048738e1	7.2734789e-1	
2021-03-10	8:40:11	4.12186e2	5.13608e1	7.40664e1	6.5544500e-2	1.2076432e1	7.2625498e-1	
2021-03-10	8:40:11	4.12072e2	5.13509e1	7.40712e1	6.5532741e-2	1.2055451e1	7.4486875e-1	
2021-03-10	8:40:12	4.11522e2	5.13476e1	7.40524e1	6.5469493e-2	1.2068040e1	7.5320501e-1	
2021-03-10	8:40:12	4.11221e2	5.13542e1	7.40614e1	6.5433712e-2	1.2054612e1	7.2633762e-1	
2021-03-10	8:40:13	4.11692e2	5.13575e1	7.40737e1	6.5487790e-2	1.2070558e1	7.3696212e-1	
2021-03-10	8:40:13	4.11718e2	5.13542e1	7.40552e1	6.5491247e-2	1.2061326e1	7.4871530e-1	
2021-03-10	8:40:14	4.11333e2	5.13542e1	7.40599e1	6.5446639e-2	1.2054612e1	7.2562828e-1	
2021-03-10	8:40:14	4.11138e2	5.13575e1	7.40764e1	6.5423579e-2	1.2063004e1	7.3511476e-1	
2021-03-10	8:40:15	4.11650e2	5.13575e1	7.40524e1	6.5482959e-2	1.2053773e1	7.6000809e-1	
2021-03-10	8:40:15	4.11761e2	5.13542e1	7.40534e1	6.5496201e-2	1.2055451e1	7.4020442e-1	
2021-03-10	8:40:16	4.11538e2	5.13542e1	7.40664e1	6.5470433e-2	1.2055451e1	7.3654022e-1	
2021-03-10	8:40:16	4.11501e2	5.13575e1	7.40560e1	6.5465621e-2	1.2057130e1	7.4748964e-1	
2021-03-10	8:40:17	4.11890e2	5.13575e1	7.40567e1	6.5510721e-2	1.2071397e1	7.3664593e-1	
2021-03-10	8:40:17	4.12087e2	5.13575e1	7.40667e1	6.5533485e-2	1.2051255e1	7.4373908e-1	
2021-03-10	8:40:18	4.12671e2	5.13542e1	7.40490e1	6.5601654e-2	1.2073915e1	7.6071047e-1	
2021-03-10	8:40:18	4.13273e2	5.13575e1	7.40522e1	6.5670728e-2	1.2059648e1	7.3927922e-1	
2021-03-10	8:40:19	4.12343e2	5.13575e1	7.40640e1	6.5563111e-2	1.2059648e1	7.4201149e-1	
2021-03-10	8:40:19	4.12183e2	5.13509e1	7.40497e1	6.5545625e-2	1.2078950e1	7.5245304e-1	
2021-03-10	8:40:20	4.12032e2	5.13476e1	7.40549e1	6.5528669e-2	1.2057969e1	7.3370885e-1	
2021-03-10	8:40:20	4.12053e2	5.13542e1	7.40677e1	6.5530118e-2	1.2044541e1	7.4382853e-1	
2021-03-10	8:40:21	4.12747e2	5.13542e1	7.40507e1	6.5610404e-2	1.2059648e1	7.6648468e-1	
2021-03-10	8:40:21	4.12168e2	5.13542e1	7.40485e1	6.5543355e-2	1.2051255e1	7.4511532e-1	
2021-03-10	8:40:22	4.11908e2	5.13542e1	7.40625e1	6.5513286e-2	1.2053773e1	7.4025449e-1	
2021-03-10	8:40:22	4.12082e2	5.13542e1	7.40540e1	6.5533428e-2	1.2070558e1	7.5599288e-1	
2021-03-10	8:40:23	4.13053e2	5.13542e1	7.40504e1	6.5645799e-2	1.2058808e1	7.4712219e-1	
2021-03-10	8:40:23	4.13701e2	5.13542e1	7.40635e1	6.5720767e-2	1.2051255e1	7.3750905e-1	
2021-03-10	8:40:24	4.13316e2	5.13542e1	7.40567e1	6.5676188e-2	1.2050416e1	7.5607185e-1	
2021-03-10	8:40:24	4.13097e2	5.13608e1	7.40485e1	6.5649867e-2	1.2059648e1	7.5301990e-1	
2021-03-10	8:40:25	4.14025e2	5.13608e1	7.40569e1	6.5757169e-2	1.2045381e1	7.4318270e-1	
2021-03-10	8:40:25	4.14393e2	5.13542e1	7.40560e1	6.5800642e-2	1.2047059e1	7.4904947e-1	
2021-03-10	8:40:26	4.13796e2	5.13509e1	7.40492e1	6.5732212e-2	1.2057969e1	7.4808788e-1	
2021-03-10	8:40:26	4.12669e2	5.13542e1	7.40630e1	6.5601348e-2	1.2053773e1	7.3701567e-1	
2021-03-10	8:40:27	4.12554e2	5.13575e1	7.40567e1	6.5587568e-2	1.2060487e1	7.5566253e-1	
2021-03-10	8:40:27	4.13302e2	5.13575e1	7.40462e1	6.5674071e-2	1.2059648e1	7.5547413e-1	
2021-03-10	8:40:28	4.13016e2	5.13575e1	7.40552e1	6.5640997e-2	1.2071397e1	7.4034776e-1	
2021-03-10	8:40:28	4.13584e2	5.13575e1	7.40602e1	6.5706672e-2	1.2064683e1	7.4992866e-1	
2021-03-10	8:40:29	4.13874e2	5.13542e1	7.40479e1	6.5740752e-2	1.2056291e1	7.5485062e-1	
2021-03-10	8:40:29	4.13368e2	5.13575e1	7.40590e1	6.5681762e-2	1.2061326e1	7.3365068e-1	
2021-03-10	8:40:30	4.13445e2	5.13608e1	7.40644e1	6.5690174e-2	1.2072236e1	7.4774765e-1	
2021-03-10	8:40:30	4.13686e2	5.13542e1	7.40474e1	6.5719008e-2	1.2060487e1	7.6587734e-1	
2021-03-10	8:40:31	4.14028e2	5.13575e1	7.40472e1	6.5757994e-2	1.2055451e1	7.4644174e-1	
2021-03-10	8:40:31	4.14755e2	5.13542e1	7.40579e1	6.5842475e-2	1.2058808e1	7.4557695e-1	
2021-03-10	8:40:32	4.14632e2	5.13509e1	7.40502e1	6.5828733e-2	1.2059648e1	7.5121593e-1	
2021-03-10	8:40:32	4.13368e2	5.13542e1	7.40619e1	6.5682268e-2	1.2042863e1	7.3886895e-1	
2021-03-10	8:40:33	4.13410e2	5.13509e1	7.40565e1	6.5687561e-2	1.2058808e1	7.5601730e-1	
2021-03-10	8:40:33	4.13863e2	5.13542e1	7.40485e1	6.5739440e-2	1.2056291e1	7.5494122e-1	
2021-03-10	8:40:34	4.13304e2	5.13509e1	7.40537e1	6.5675344e-2	1.2056291e1	7.4132337e-1	
2021-03-10	8:40:34	4.14175e2	5.13509e1	7.40607e1	6.5775928e-2	1.2068040e1	7.5476698e-1	
2021-03-10	8:40:35	4.14403e2	5.13542e1	7.40442e1	6.5801835e-2	1.2057969e1	7.5875396e-1	
2021-03-10	8:40:35	4.12524e2	5.13575e1	7.40640e1	6.5584058e-2	1.2076432e1	7.2831668e-1	
2021-03-10	8:40:36	4.13257e2	5.13608e1	7.40692e1	6.5668435e-2	1.2050416e1	7.4412341e-1	
2021-03-10	8:40:36	4.14561e2	5.13575e1	7.40520e1	6.5819592e-2	1.2051255e1	7.6986522e-1	
2021-03-10	8:40:37	4.13644e2	5.13575e1	7.40469e1	6.5713639e-2	1.2046220e1	7.4853157e-1	
2021-03-10	8:40:37	4.12454e2	5.13575e1	7.40612e1	6.5576019e-2	1.2058808e1	7.3972868e-1	
2021-03-10	8:40:38	4.12757e2	5.13575e1	7.40557e1	6.5611128e-2	1.2075593e1	7.4383211e-1	
